"...1","date","mixToday","mixN2N","mixPM","mixTomorrow","twindToday","twindN2N","twindPM","twindTomorrow","swindToday","swindN2N","swindPM","swindTomorrow","precipToday","precipN2N","precipPM","precipTomorrow","tminToday","tminN2N","tminPM","tminTomorrow","tmaxToday","tmaxN2N","tmaxPM","tmaxTomorrow","ventToday","ventN2N","ventPM","created","ventTomorrow","yN2NPM","HR24PM","HR24OZ","HR24OZ_carus","HR24PMno","HR24no","humToday","humN2N","humPM","humTomorrow","cloudToday","cloudN2N","cloudPM","cloudTomorrow","peakoz8hr_carus","no2max_24"
157,2026-01-08,290.133741176471,261.117347368421,176.3268,189.834981818182,22.0696666666667,18.2350769230769,23.15,9.4452,11.6411428571429,9.26,9.26,5.556,44,32.9444444444444,33.3333333333333,12.6666666666667,5.04273504273504,5.55555555555556,5.74074074074074,5.625,5.04273504273504,5.55555555555556,5.74074074074074,5.625,6403,4761,4082,2026-01-08,1793,2.4,2.9,30.6,NA,NA,4,93,93.7777777777778,95.3333333333333,90.5555555555556,76.6818181818182,79.1111111111111,81.1666666666667,70.4545454545455,NA,6
155,2026-01-07,363.67212,339.068228571429,231.0384,357.405709090909,24.3684210526316,21.9315789473684,20.372,20.372,15.0012,13.1492,10.186,11.4206666666667,99,87,87,87,3.88888888888889,1.66666666666667,3.88888888888889,1.66666666666667,6.66666666666667,6.11111111111111,4.44444444444444,6.66666666666667,8862,7436,4707,2026-01-07,7281,8.6,3.8,23,NA,NA,3.7,92.5882352941177,94.2631578947368,95,93.45,81.7083333333333,79.9444444444444,84.8333333333333,73.2222222222222,NA,12
154,2026-01-06,375.428933333333,439.91784,216.2556,407.9875,28.6031111111111,32.6536842105263,30.3728,28.0724210526316,18.7378823529412,19.8428571428571,20.372,12.4348571428571,100,100,88,96,2.77777777777778,4.44444444444444,Inf,3.88888888888889,7.77777777777778,7.77777777777778,-Inf,6.66666666666667,10738,14365,6568,2026-01-06,11453,3.2,7.8,15.4,NA,NA,11.2,93.7222222222222,92.6666666666667,95.2,92.4285714285714,88.45,84.1176470588235,87.6,78.7777777777778,NA,24
153,2026-01-05,326.2884,365.471242105263,164.4396,424.241843478261,9.26,12.84825,5.556,26.7511111111111,6.08514285714286,8.20171428571429,2.778,15.8742857142857,48,87,1,98,3.88888888888889,2.77777777777778,3.88888888888889,2.77777777777778,8.33333333333333,8.33333333333333,6.11111111111111,6.66666666666667,3021,4696,914,2026-01-05,11349,5,2.1,33.3,NA,NA,2,91.0526315789474,90.5789473684211,93,93.2941176470588,54.9545454545455,57.0588235294118,55.3333333333333,88.1428571428571,NA,12
152,2026-01-04,421.567428571429,359.239930434783,194.9196,265.666330434783,29.97925,22.7531428571429,25.002,13.1955,18.9473846153846,13.3755555555556,12.964,6.482,96,88,56,56,6.66666666666667,4.44444444444444,6.66666666666667,3.33333333333333,10,10,6.66666666666667,7.77777777777778,12638,8174,4873,2026-01-04,3506,5.6,7,14.9,NA,NA,6,91.0588235294118,92.9444444444444,93.8,91.7777777777778,78.6666666666667,74.375,66.4,61.1,NA,15
150,2026-01-03,201.850171428571,375.911165217391,171.54144,556.8061,15.6875294117647,25.0507368421053,18.8904,30.1767058823529,11.7293333333333,16.9325714285714,14.816,16.1388571428571,97,97,97,96,6.66666666666667,7.77777777777778,8.88888888888889,7.22222222222222,11.1111111111111,11.1111111111111,9.44444444444444,10,3167,9417,3240,2026-01-03,16803,6.4,5.3,8.3,NA,NA,7.7,90.2777777777778,90.6470588235294,93,91.1578947368421,79.4090909090909,88.1176470588235,90.3333333333333,87.75,NA,13
149,2026-01-02,163.00704,191.228133333333,168.402,223.325634782609,14.0443333333333,15.8742857142857,19.446,16.0981538461538,6.482,11.112,NA,14.0752,72,84,20,95,5,7.22222222222222,8.88888888888889,7.22222222222222,11.6666666666667,11.6666666666667,9.44444444444444,12.2222222222222,2289,3036,3275,2026-01-02,3595,6.2,6.9,17,NA,NA,4.2,93.8823529411765,91.1,90.3333333333333,89.25,77.1904761904762,77,56.8333333333333,89.3333333333333,NA,13
148,2026-01-01,200.49744,204.449082352941,160.4772,199.35444,11.7734285714286,13.89,7.408,15.0109473684211,10.186,8.8896,NA,8.64266666666667,96,96,96,88,2.77777777777778,5.55555555555556,6.11111111111111,5.55555555555556,6.11111111111111,10.5555555555556,6.11111111111111,12.2222222222222,2361,2840,1189,2026-01-01,2992,4.3,5.5,21.6,NA,NA,2.9,89.2,96.6470588235294,97.5,95.5625,92.8,93.6666666666667,95.3333333333333,83.5,NA,4
147,2025-12-31,244.3734,217.61196,164.4396,195.2244,12.2695,12.038,12.038,10.6069090909091,7.408,6.79066666666667,NA,5.556,3,27,3,94,1.66666666666667,3.33333333333333,3.33333333333333,3.88888888888889,8.33333333333333,8.33333333333333,4.44444444444444,6.66666666666667,2998,2620,1980,2025-12-31,2071,3.4,3.9,23.8,NA,NA,2.5,73.5,73.8333333333333,77.3333333333333,90.2,40,63.5652173913044,53.5,91.7368421052632,NA,4
145,2025-11-03,225.874729411765,227.256109090909,188.214,253.608114285714,12.1702857142857,12.5366153846154,11.112,16.8223333333333,9.26,10.186,10.186,12.6994285714286,99,99,86,97,8.88888888888889,8.33333333333333,9.44444444444444,8.33333333333333,11.1111111111111,12.7777777777778,10,14.4444444444444,2749,2849,2091,2025-11-03,4266,4.9,5.1,17.7,NA,NA,6.7,94.2,97.3157894736842,99.4,92.3529411764706,94.3333333333333,85.7272727272727,94.5,81.5882352941177,NA,12
144,2025-10-23,393.227858823529,477.665142857143,182.2704,459.293843478261,12.7170666666667,19.9604444444444,13.427,25.3431578947368,6.482,13.89,9.26,15.5105,17,96,9,97,10,12.7777777777778,12.7777777777778,11.6666666666667,18.3333333333333,18.3333333333333,17.2222222222222,15,5001,9534,2447,2025-10-23,11640,11.8,12.4,-74.5,NA,NA,7.4,86.1363636363636,78.0666666666667,79.4,90.9,71.8636363636364,75.3157894736842,65.3333333333333,87,NA,19
143,2025-10-20,485.8512,385.049485714286,195.62064,238.159636363636,10.1147692307692,10.2477333333333,10.8033333333333,9.8156,5.24733333333333,5.86466666666667,4.63,5.556,12,12,3,1,7.77777777777778,5.55555555555556,9.44444444444444,5.55555555555556,15.5555555555556,15.5555555555556,14.4444444444444,17.2222222222222,4914,3946,2113,2025-10-20,2338,7.3,4.4,28.8,NA,NA,2.2,87.3846153846154,88,85.6,81.9375,29,21.8,8.5,31.6666666666667,NA,12
142,2025-10-16,403.218315789474,407.01468,214.82304,489.799085714286,6.482,6.58488888888889,8.02533333333333,9.52457142857143,2.778,3.704,1.852,3.704,14,25,14,25,5,8.88888888888889,10.5555555555556,8.88888888888889,16.6666666666667,16.6666666666667,14.4444444444444,15.5555555555556,2614,2680,1724,2025-10-16,4665,2.9,5.3,12.2,NA,NA,10.7,79,78.9375,75.5,82,31.4090909090909,61.55,58.5,56.75,NA,23
141,2025-10-10,398.489714285714,412.623,247.142,445.9732,15.6802666666667,17.94125,17.131,18.3348,5.556,9.6304,5.556,10.8474285714286,88,98,50,98,11.1111111111111,9.44444444444444,11.6666666666667,9.44444444444444,15.5555555555556,15.5555555555556,13.3333333333333,13.3333333333333,6248,7403,4234,2025-10-10,8177,6.8,6.5,11,NA,NA,10.9,91.0526315789474,91.2777777777778,90.5,95.6875,78.4210526315789,71.9090909090909,60.1666666666667,75.8461538461538,NA,17
140,2025-10-07,362.919818181818,448.466817391304,197.612,662.993008695652,10.9797142857143,9.26,11.112,8.8896,9.26,5.82057142857143,NA,5.1856,2,8,2,23,12.2222222222222,9.44444444444444,14.4444444444444,9.44444444444444,25.5555555555556,25.5555555555556,23.8888888888889,16.1111111111111,3985,4153,2196,2025-10-07,5894,4.7,3.8,-17.8,-186.7,NA,5.7,46.3157894736842,64.8636363636364,54.6666666666667,73.3478260869565,4.55,17.4090909090909,3.4,33.6875,-Inf,13
139,2025-08-18,760.838857142857,700.56292173913,646.684,709.4855,9.87733333333333,9.14425,10.3712,10.8474285714286,5.1856,4.0744,4.63,5.86466666666667,4,3,3,3,15.5555555555556,13.8888888888889,18.8888888888889,13.8888888888889,25.5555555555556,25.5555555555556,25,27.2222222222222,7515,6406,6707,2025-08-18,7696,3.4,3.6,21.5,19.5,NA,3.1,65.65,67.6521739130435,58.1666666666667,67.5,46.8,34.3157894736842,25,37.3636363636364,29.75,7
138,2025-08-15,565.443756521739,590.4738,477.4184,821.5884,27.0392,22.57125,27.78,14.5310769230769,14.816,13.89,16.0506666666667,9.87733333333333,84,95,84,95,17.7777777777778,17.7777777777778,20,17.7777777777778,23.8888888888889,23.8888888888889,23.3333333333333,24.4444444444444,15289,13328,13263,2025-08-15,11939,3.5,2.7,21.9,21.5,NA,1.8,84.1904761904762,86.8421052631579,83.8333333333333,80.15,88.1428571428571,86.5882352941177,89.8,72.1818181818182,29.875,4
137,2025-08-14,963.9554,879.7417,831.7992,660.1841,12.964,19.0898461538462,17.2853333333333,29.1269090909091,8.20171428571429,11.6411428571429,7.408,13.6585,35,69,35,95,16.6666666666667,17.7777777777778,20.5555555555556,17.7777777777778,26.6666666666667,26.6666666666667,26.1111111111111,23.8888888888889,12497,16794,14378,2025-08-14,19229,8.7,6,19.4,23.8,NA,3.4,66.5294117647059,73.1904761904762,61.4,84.2857142857143,69.304347826087,69.75,74.8333333333333,88.7272727272727,36.375,7
136,2025-08-13,768.5532,889.4191,806.7548,844.4611,13.8412631578947,15.0012,21.298,14.5073333333333,10.3996923076923,10.186,12.038,6.482,4,4,2,46,17.7777777777778,16.6666666666667,20,16.6666666666667,30,30,27.7777777777778,26.1111111111111,10638,13342,17182,2025-08-13,12251,7.7,8.9,31.4,43,NA,5.9,62.5416666666667,67.3181818181818,63.8333333333333,68.8571428571429,10.65,31.2631578947368,23,53.4166666666667,63.875,12
135,2025-08-12,704.523428571429,759.436909090909,613.2576,867.225272727273,9.56866666666667,11.112,17.594,13.6585,5.556,6.61428571428571,7.408,9.0285,0,-Inf,-Inf,5,20.5555555555556,18.3333333333333,26.6666666666667,18.3333333333333,36.6666666666667,36.6666666666667,35.5555555555556,28.3333333333333,6741,8439,10790,2025-08-12,11845,6.2,6.4,27.4,35.5,NA,5.3,54.1818181818182,56.7272727272727,44.8,63.4347826086956,2.72222222222222,3.93333333333333,2.8,10,56,14
134,2025-08-11,520.850191304348,522.3764,446.9892,692.1373,12.8550588235294,11.112,15.742,13.31125,6.482,6.482,6.482,7.408,-Inf,-Inf,-Inf,-Inf,19.4444444444444,20,27.2222222222222,20,36.6666666666667,36.6666666666667,36.1111111111111,36.1111111111111,6696,5805,7037,2025-08-11,9213,5.3,6.2,27.5,31.3,NA,3.5,50.3181818181818,51.0454545454545,44.8333333333333,51.1818181818182,3.11111111111111,3.53333333333333,3,4,51.5,9
133,2025-08-10,464.693,474.5482,385.4704,499.3132,19.2825882352941,17.1824444444444,25.002,12.5741052631579,10.8270769230769,10.4385454545455,11.112,6.34971428571429,-Inf,-Inf,-Inf,-Inf,17.2222222222222,19.4444444444444,26.6666666666667,19.4444444444444,35.5555555555556,35.5555555555556,35,35.5555555555556,8960,8154,9638,2025-08-10,6278,4.4,4.5,22.9,26,NA,2.4,52.8260869565217,50,44.5,50.1304347826087,5.25,3.52941176470588,2.8,3.55555555555556,39.875,7
132,2025-08-09,590.132556521739,562.991,561.6448,483.1461,16.78375,17.7997777777778,23.15,18.7257777777778,8.43688888888889,9.46577777777778,10.186,9.9545,2,2,1,0,13.8888888888889,16.6666666666667,22.7777777777778,16.6666666666667,29.4444444444444,29.4444444444444,28.8888888888889,35.5555555555556,9905,10021,13002,2025-08-09,9047,3.7,4.5,19,23.5,NA,3.5,60.3809523809524,60.0454545454545,55.8333333333333,54.2727272727273,19.3333333333333,9.3125,8.5,6.27272727272727,38.25,5
131,2025-08-08,637.510971428571,630.215563636364,537.464,635.785090909091,14.2461538461538,13.5087058823529,19.909,16.2270476190476,6.482,7.0376,NA,8.797,1,2,1,2,12.2222222222222,13.8888888888889,19.4444444444444,13.8888888888889,27.2222222222222,27.2222222222222,26.6666666666667,29.4444444444444,9082,8513,10700,2025-08-08,10317,3,3.2,16,16.7,NA,2.8,68.4347826086957,64.75,55.3333333333333,63.9130434782609,15.1818181818182,19.1052631578947,16.1666666666667,28.9166666666667,27.125,6
127,2025-08-07,857.958991304348,815.77732173913,709.4728,637.588591304348,15.2433846153846,13.1064615384615,18.52,13.89,7.67257142857143,7.408,8.334,6.6672,24,1,-Inf,-Inf,14.4444444444444,12.2222222222222,17.2222222222222,12.2222222222222,23.3333333333333,23.3333333333333,22.7777777777778,27.2222222222222,13078,10692,13139,2025-08-07,8856,5.3,3.3,12.8,12.3,NA,3.7,75.2727272727273,74.8260869565217,61.8333333333333,71.0416666666667,38.875,18.3,13.5,18.75,18.875,5
119,2025-08-06,443.5094,520.1539,442.5696,896.8613,19.6775,16.668,14.816,13.1697777777778,9.26,8.02533333333333,5.556,8.5192,77,64,52,28,16.6666666666667,14.4444444444444,18.8888888888889,14.4444444444444,21.6666666666667,21.6666666666667,21.1111111111111,23.3333333333333,8727,8670,6557,2025-08-06,11811,7,6.8,-21.5,24.2,NA,3.5,86.9166666666667,89.0869565217391,85.8333333333333,76.5714285714286,81.4761904761905,69.0588235294118,61.8333333333333,48.4,34.5,7
118,2025-08-05,755.3325,753.2243,699.008,539.5468,9.9545,15.4333333333333,11.8528,17.70975,5.556,8.334,5.556,8.334,10,62,10,67,13.8888888888889,16.6666666666667,20.5555555555556,16.6666666666667,26.6666666666667,26.6666666666667,26.1111111111111,22.2222222222222,7519,11625,8285,2025-08-05,9555,3.9,5.4,22.6,25.6,NA,2.6,67.1428571428571,68.4,53.6,84,46.5,63.35,53.1666666666667,86.3333333333333,35.625,8
117,2025-08-04,821.6011,826.201963636364,758.8504,787.852581818182,11.6170909090909,10.0316666666667,15.279,9.39228571428571,6.73454545454545,6.34971428571429,6.482,5.1856,2,2,1,17,13.3333333333333,13.3333333333333,17.7777777777778,13.3333333333333,23.3333333333333,23.3333333333333,22.7777777777778,25,9545,8288,11594,2025-08-04,7400,3.5,4,20.3,21.2,NA,1,70,71.7391304347826,62.4,68.8695652173913,54.2916666666667,41.2,30.8333333333333,53.4166666666667,25.625,5
116,2025-08-03,747.7887,779.7546,733.4504,818.8071,13.2489230769231,11.6818461538462,17.594,10.9695384615385,8.46628571428571,7.408,9.26,6.61428571428571,3,3,-Inf,2,13.3333333333333,12.2222222222222,17.2222222222222,12.2222222222222,23.8888888888889,23.8888888888889,23.3333333333333,23.8888888888889,9907,9109,12904,2025-08-03,8982,2.1,2.6,14.7,15.9,NA,1.4,67.7727272727273,68.6818181818182,58,69.9545454545455,55.0476190476191,55.1176470588235,40.6666666666667,50.5,23.875,3
115,2025-08-02,723.706036363636,759.575454545455,737.12832,815.631547826087,13.427,12.6371764705882,20.372,13.4513684210526,7.61377777777778,8.334,9.26,8.334,0,-Inf,-Inf,2,15,13.3333333333333,18.8888888888889,13.3333333333333,27.2222222222222,27.2222222222222,26.6666666666667,24.4444444444444,9717,9599,15017,2025-08-02,10971,2.9,2.5,16.1,19.3,NA,2.8,69.1739130434783,67.4782608695652,55.4,67.3478260869565,16.2,27.3529411764706,9.75,49.8333333333333,30.75,4
114,2025-08-01,655.193,706.041490909091,636.2192,606.007714285714,12.3941538461538,13.2726666666667,18.52,12.2232,7.408,7.6395,9.26,8.334,3,1,-Inf,1,15.5555555555556,15,21.1111111111111,15,29.4444444444444,29.4444444444444,28.8888888888889,27.7777777777778,8121,9371,11783,2025-08-01,7407,3.9,2.6,14.3,18.9,NA,3.6,65.304347826087,64.8181818181818,51.1666666666667,66.0869565217391,36.4736842105263,12.7333333333333,3.66666666666667,17.0833333333333,28.75,7
113,2025-07-31,664.214618181818,660.3619,593.4964,708.1647,11.5393846153846,11.6058666666667,18.057,12.964,6.482,6.79066666666667,7.408,7.71666666666667,7,6,-Inf,5,16.1111111111111,15.5555555555556,21.1111111111111,15.5555555555556,27.7777777777778,27.7777777777778,27.2222222222222,28.8888888888889,7665,7664,10717,2025-07-31,9181,4.7,4.8,23.8,30.7,NA,3.2,64.5217391304348,63.6521739130435,53.6666666666667,63.0476190476191,55.5833333333333,50.1,56.6666666666667,28,49.125,5
112,2025-07-30,584.185485714286,564.5785,489.5596,595.5665,15.6578181818182,12.3466666666667,18.52,10.0225882352941,7.408,7.408,8.334,6.482,9,18,9,18,16.1111111111111,16.6666666666667,22.7777777777778,16.6666666666667,31.1111111111111,31.1111111111111,30.5555555555556,26.6666666666667,9147,6971,9067,2025-07-30,5969,3.9,4.5,26.1,31,NA,2.3,58.3809523809524,61,51.2,66.2727272727273,35.2608695652174,44.95,42.8333333333333,63.6666666666667,50.5,6
111,2025-07-29,530.3393,587.6544,517.7536,586.594226086956,14.4891764705882,13.5196,20.835,12.7788,8.334,8.64266666666667,9.26,7.67257142857143,4,4,4,13,14.4444444444444,16.6666666666667,22.7777777777778,16.6666666666667,31.6666666666667,31.6666666666667,30.5555555555556,31.1111111111111,7684,7945,10787,2025-07-29,7496,4.6,4.4,23.9,28.6,NA,2.6,57.5217391304348,57.4347826086956,47.3333333333333,59.695652173913,5,17.4117647058824,8.66666666666667,37.4545454545455,44.75,5
92,2025-07-28,649.237252173913,639.3307,617.728,583.6793,10.7151428571429,12.038,15.742,14.816,6.6672,6.79066666666667,7.408,7.93714285714286,1,1,0,6,13.3333333333333,15,21.1111111111111,15,30,30,29.4444444444444,31.1111111111111,6957,7696,9724,2025-07-28,8648,4.8,5,21.2,22.8,NA,2.7,58,58.9583333333333,48.6666666666667,60.6086956521739,5.25,3.8125,1.83333333333333,7.41666666666667,33,4
91,2025-07-26,775.1318,787.654,790.3464,759.2441,11.112,9.83875,16.668,7.91309090909091,6.945,6.482,7.408,5.86466666666667,2,2,2,2,13.3333333333333,13.3333333333333,18.3333333333333,13.3333333333333,26.1111111111111,26.1111111111111,25.5555555555556,27.2222222222222,8613,7750,13173,2025-07-26,6008,5,3.5,21.9,27,NA,2.1,61.304347826087,61.7826086956522,53.3333333333333,62.9090909090909,31.7916666666667,33.6315789473684,28.8333333333333,31.1818181818182,40,3
90,2025-07-25,731.8121,780.8341,765.6576,832.1294,11.112,10.4175,15.5568,10.8650666666667,6.482,6.482,7.408,6.482,1,0,-Inf,0,13.8888888888889,13.3333333333333,18.3333333333333,13.3333333333333,25.5555555555556,25.5555555555556,24.4444444444444,25,8132,8134,11911,2025-07-25,9041,4.6,5,23.5,-60.2,NA,3.4,65,66.0833333333333,56,67.6521739130435,33.2916666666667,40.9473684210526,28.3333333333333,50.2,38.75,4
89,2025-07-24,690.6133,747.303339130435,660.146,789.538017391304,11.3435,11.8528,17.594,12.6994285714286,6.2968,6.482,NA,6.482,0,1,-Inf,1,15.5555555555556,13.3333333333333,20,13.3333333333333,30.5555555555556,30.5555555555556,29.4444444444444,25.5555555555556,7834,8858,11615,2025-07-24,10027,4.4,4.8,21.9,27.1,NA,3.2,61.5217391304348,63.9545454545455,53.1666666666667,67.2608695652174,17.0869565217391,13,4.83333333333333,21.3636363636364,44.75,6
86,2025-07-23,675.277773913043,731.700109090909,743.77296,736.847373913043,12.038,11.2663333333333,17.131,12.8317142857143,6.482,6.482,7.408,6.482,1,1,1,1,15.5555555555556,15.5555555555556,22.2222222222222,15.5555555555556,31.6666666666667,31.6666666666667,31.6666666666667,29.4444444444444,8129,8244,12742,2025-07-23,9455,5.6,5.1,22.1,27.5,NA,2.9,66.5,64.8636363636364,52.2,64.8333333333333,4.77272727272727,4.21739130434783,2.6,6.53333333333333,41.75,5
85,2025-07-22,679.067895652174,678.720327272727,707.07504,705.0024,12.964,11.9538181818182,16.205,14.353,6.34971428571429,6.482,6.482,6.2968,2,2,-Inf,1,14.4444444444444,15.5555555555556,21.6666666666667,15.5555555555556,29.4444444444444,29.4444444444444,29.4444444444444,32.2222222222222,8803,8113,11458,2025-07-22,10119,NA,4.5,25.7,29.8,NA,3,70.8181818181818,68.6363636363636,59.25,63.0833333333333,12.047619047619,3.66666666666667,2.2,4.42857142857143,41.625,4
84,2025-07-21,818.9976,808.886191304348,737.5144,715.047547826087,9.75386666666667,9.12771428571429,14.816,9.68738461538462,5.556,5.556,5.556,6.482,39,7,3,0,15,14.4444444444444,19.4444444444444,14.4444444444444,25.5555555555556,25.5555555555556,25,29.4444444444444,7988,7383,10927,2025-07-21,6927,4.7,NA,-67.9,-64.7,NA,3.4,69.4545454545455,69.4090909090909,58.6666666666667,64.9565217391304,50.1666666666667,25,28.3333333333333,16.5,32.625,10
83,2025-07-20,679.955791304348,686.58187826087,642.15264,898.7409,11.8243076923077,10.9797142857143,14.4456,11.8528,6.482,5.86466666666667,6.482,6.17333333333333,8,9,8,9,13.8888888888889,15,18.8888888888889,15,23.8888888888889,23.8888888888889,23.3333333333333,27.7777777777778,8040,7538,9276,2025-07-20,10653,5,4.5,29.6,31.6,NA,1.5,65.8,68.85,59.2,64.9130434782609,80.75,69.25,88.6,44.7333333333333,43.5,2
82,2025-07-19,888.5301,835.7489,869.2388,668.0962,12.0997333333333,12.15375,19.446,10.4505714285714,7.408,7.408,10.186,5.9264,1,2,-Inf,4,13.8888888888889,13.8888888888889,17.7777777777778,13.8888888888889,25.5555555555556,25.5555555555556,24.4444444444444,23.8888888888889,10751,10157,16903,2025-07-19,6982,8.8,7.7,-19.8,-13.7,NA,3.7,61.3181818181818,60.7272727272727,52,61.1818181818182,26.375,42.375,23,69.8,43.375,7
81,2025-07-18,795.444872727273,850.935339130435,721.4616,881.759895652174,13.5813333333333,16.205,20.835,15.5876666666667,9.59672727272727,9.26,10.186,7.408,4,4,4,2,16.1111111111111,13.3333333333333,18.8888888888889,13.3333333333333,30,30,28.3333333333333,26.6666666666667,10803,13789,15032,2025-07-18,13745,7.3,8.7,29.1,35.2,NA,3.2,58.695652173913,58.3333333333333,50.8,58.3636363636364,15.7,23.952380952381,17.5,22.0666666666667,56.375,9
80,2025-07-17,711.204417391304,686.689,678.7388,772.1727,10.2701818181818,10.7416,13.7048,15.6802666666667,5.24733333333333,5.556,4.63,10.3712,0,-Inf,-Inf,-Inf,15.5555555555556,16.1111111111111,22.7777777777778,16.1111111111111,31.6666666666667,31.6666666666667,31.1111111111111,29.4444444444444,7304,7376,9302,2025-07-17,12108,6.1,5.8,36.2,42.8,NA,3.7,50.0476190476191,54.2272727272727,44.6,56.1304347826087,3.27777777777778,3.28571428571429,3.5,15,58.875,5
79,2025-07-16,836.953090909091,856.598836363636,794.97936,714.000626086957,16.2564444444444,13.0874666666667,16.9766666666667,11.112,8.95133333333333,6.2968,7.408,5.556,0,-Inf,-Inf,-Inf,19.4444444444444,16.1111111111111,25,16.1111111111111,36.1111111111111,36.1111111111111,35.5555555555556,32.2222222222222,13606,11211,13496,2025-07-16,7934,4.8,6.1,29.2,31.1,NA,3.8,36,44.2857142857143,34.1666666666667,48.0454545454545,3.5,3.17647058823529,3.4,3.36363636363636,46,9
78,2025-07-15,808.2407,829.162017391304,667.004,846.681391304348,18.2730666666667,22.1005333333333,20.372,17.24675,9.26,10.2701818181818,10.186,8.334,0,-Inf,-Inf,-Inf,13.8888888888889,19.4444444444444,26.1111111111111,19.4444444444444,34.4444444444444,34.4444444444444,33.3333333333333,35.5555555555556,14769,18325,13588,2025-07-15,14603,2.6,3,-22.7,23.3,NA,2.4,54.2272727272727,41.9130434782609,38.2,38.5416666666667,7.26315789473684,3.83333333333333,3.25,4.53333333333333,37.75,6
77,2025-07-13,746.827733333333,693.0771,595.9348,754.6086,22.4709333333333,20.6988235294118,25.002,16.0506666666667,12.5936,12.964,14.1986666666667,10.5828571428571,1,1,-Inf,0,17.7777777777778,17.7777777777778,24.4444444444444,17.7777777777778,34.4444444444444,34.4444444444444,33.3333333333333,27.2222222222222,16782,14346,14900,2025-07-13,12112,3.8,4,19.3,23.2,NA,1.7,51.6,57.0526315789474,48,58.4761904761905,3.5,9.07142857142857,3.25,13.1,33.125,5
72,2025-07-11,685.843542857143,645.1727,607.8728,650.0749,19.446,19.6517777777778,25.1872,16.668,10.4946666666667,10.3403333333333,12.964,9.0748,0,-Inf,-Inf,-Inf,15,16.6666666666667,22.7777777777778,16.6666666666667,31.1111111111111,31.1111111111111,30.5555555555556,31.1111111111111,13337,12679,15311,2025-07-11,10835,2.4,2.3,-23.8,19.6,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,2025-07-10,833.8312,751.6368,762.6096,716.1784,13.427,14.6102222222222,20.7424,18.1084444444444,7.408,8.46628571428571,9.26,10.649,2,1,0,-Inf,16.1111111111111,15,19.4444444444444,15,25.5555555555556,25.5555555555556,25.5555555555556,31.1111111111111,11196,10982,15818,2025-07-10,12969,3.5,2.9,14.8,15.5,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,2025-07-09,1014.24105,772.0711,726.9988,730.0595,13.6374545454545,12.0997333333333,17.594,12.0997333333333,7.6395,7.408,8.334,7.408,6,6,3,2,16.6666666666667,16.1111111111111,19.4444444444444,16.1111111111111,26.1111111111111,26.1111111111111,22.7777777777778,26.1111111111111,13832,9342,12791,2025-07-09,8834,5,4.2,22.9,32,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,2025-07-07,590.463860869565,575.859965217391,581.2536,689.802156521739,13.7048,13.7577142857143,18.52,15.2275555555556,9.11753846153846,9.67155555555556,10.186,8.73085714285714,0,-Inf,-Inf,1,15,15.5555555555556,21.6666666666667,15.5555555555556,32.7777777777778,32.7777777777778,32.2222222222222,31.6666666666667,8092,7923,10765,2025-07-07,10504,3.8,3.9,27.7,31.6,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,2025-07-03,756.500347826087,730.2373,664.0576,838.327,15.16325,14.46875,19.6312,12.4701333333333,8.334,8.5655,10.186,7.408,1,2,1,2,12.7777777777778,12.2222222222222,17.2222222222222,12.2222222222222,25,25,24.4444444444444,23.8888888888889,11471,10566,13036,2025-07-03,10454,2.7,1.9,16.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,2025-07-02,843.773485714286,795.1343,672.4396,841.6544,14.816,14.9188888888889,19.7546666666667,14.5981176470588,9.8156,9.42836363636364,11.112,7.67257142857143,1,1,-Inf,0,14.4444444444444,12.7777777777778,17.7777777777778,12.7777777777778,26.1111111111111,26.1111111111111,24.4444444444444,25,12501,11863,13284,2025-07-02,12287,5.3,4,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,2025-07-01,645.885054545455,649.7701,555.8028,788.5811,17.5227692307692,14.9394666666667,20.372,13.0874666666667,11.112,10.7752727272727,12.3466666666667,9.26,0,-Inf,-Inf,2,16.6666666666667,13.8888888888889,20.5555555555556,13.8888888888889,31.1111111111111,31.1111111111111,30,25.5555555555556,11318,9707,11323,2025-07-01,10321,5.7,6.6,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,2025-06-30,606.712421052632,592.199895652174,504.1392,641.9469,20.1541176470588,20.48775,25.1872,18.3775384615385,11.2972,10.9436363636364,11.7293333333333,10.186,0,-Inf,-Inf,1,16.6666666666667,16.6666666666667,23.8888888888889,16.6666666666667,33.8888888888889,33.8888888888889,32.7777777777778,30.5555555555556,12228,12133,12698,2025-06-30,11797,4.2,4.9,29.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
